"pdf_filename","series_pair","rated_voltage_V","capacitance_uF","diameter_mm","length_mm","ordering_code_template","esr_value_1_header","esr_value_1_raw","esr_value_2_header","esr_value_2_raw","esr_raw_values","impedance_value_1_header","impedance_value_1_raw","impedance_raw_values","ripple_value_1_header","ripple_value_1_raw","ripple_value_2_header","ripple_value_2_raw","ripple_value_3_header","ripple_value_3_raw","ripple_raw_values","table_header_context","raw_electrical_values","raw_row_text","parse_status","parse_warning"
"B43742_B43762.pdf","B43742/B43762","500","6800","90.0","191.0","B437*2B6688M6##","ESRtyp 100 Hz 20 C mOhm","12","ESRtyp 300 Hz 60 C mOhm","3.8","ESRtyp 100 Hz 20 C mOhm=12; ESRtyp 300 Hz 60 C mOhm=3.8","Zmax 10 kHz 20 C mOhm","18","Zmax 10 kHz 20 C mOhm=18","IAC,max 100 Hz 60 C A","49.3","IAC,max 100 Hz 85 C A","36.7","IAC,R 100 Hz 105 C A","20.0","IAC,max 100 Hz 60 C A=49.3; IAC,max 100 Hz 85 C A=36.7; IAC,R 100 Hz 105 C A=20.0","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","12;3.8;18;49.3;36.7;20.0","6800 90.0 x 191.0 12 3.8 18 49.3 36.7 20.0 B437*2B6688M6##","parsed",""
"B43742_B43762.pdf","B43742/B43762","500","8200","90.0","221.0","B437*2A6828M6##","ESRtyp 100 Hz 20 C mOhm","10","ESRtyp 300 Hz 60 C mOhm","3.3","ESRtyp 100 Hz 20 C mOhm=10; ESRtyp 300 Hz 60 C mOhm=3.3","Zmax 10 kHz 20 C mOhm","15","Zmax 10 kHz 20 C mOhm=15","IAC,max 100 Hz 60 C A","55.9","IAC,max 100 Hz 85 C A","41.7","IAC,R 100 Hz 105 C A","22.7","IAC,max 100 Hz 60 C A=55.9; IAC,max 100 Hz 85 C A=41.7; IAC,R 100 Hz 105 C A=22.7","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 100 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","10;3.3;15;55.9;41.7;22.7","8200 90.0 x 221.0 10 3.3 15 55.9 41.7 22.7 B437*2A6828M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","2700","64.3","80.7","B437*3B4278M6##","ESRtyp 100 Hz 20 C mOhm","36","ESRtyp 300 Hz 60 C mOhm","9.7","ESRtyp 100 Hz 20 C mOhm=36; ESRtyp 300 Hz 60 C mOhm=9.7","Zmax 10 kHz 20 C mOhm","55","Zmax 10 kHz 20 C mOhm=55","IAC,max 100 Hz 60 C A","31.8","IAC,max 100 Hz 85 C A","18.7","IAC,R 100 Hz 105 C A","12.2","IAC,max 100 Hz 60 C A=31.8; IAC,max 100 Hz 85 C A=18.7; IAC,R 100 Hz 105 C A=12.2","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","36;9.7;55;31.8;18.7;12.2","2700 64.3 x 80.7 36 9.7 55 31.8 18.7 12.2 B437*3B4278M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","3300","64.3","96.7","B437*3B4338M6##","ESRtyp 100 Hz 20 C mOhm","28","ESRtyp 300 Hz 60 C mOhm","8.0","ESRtyp 100 Hz 20 C mOhm=28; ESRtyp 300 Hz 60 C mOhm=8.0","Zmax 10 kHz 20 C mOhm","45","Zmax 10 kHz 20 C mOhm=45","IAC,max 100 Hz 60 C A","36.2","IAC,max 100 Hz 85 C A","21.4","IAC,R 100 Hz 105 C A","13.9","IAC,max 100 Hz 60 C A=36.2; IAC,max 100 Hz 85 C A=21.4; IAC,R 100 Hz 105 C A=13.9","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","28;8.0;45;36.2;21.4;13.9","3300 64.3 x 96.7 28 8.0 45 36.2 21.4 13.9 B437*3B4338M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","3900","64.3","105.7","B437*3A4398M6##","ESRtyp 100 Hz 20 C mOhm","24","ESRtyp 300 Hz 60 C mOhm","6.9","ESRtyp 100 Hz 20 C mOhm=24; ESRtyp 300 Hz 60 C mOhm=6.9","Zmax 10 kHz 20 C mOhm","38","Zmax 10 kHz 20 C mOhm=38","IAC,max 100 Hz 60 C A","40.1","IAC,max 100 Hz 85 C A","23.9","IAC,R 100 Hz 105 C A","15.5","IAC,max 100 Hz 60 C A=40.1; IAC,max 100 Hz 85 C A=23.9; IAC,R 100 Hz 105 C A=15.5","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","24;6.9;38;40.1;23.9;15.5","3900 64.3 x 105.7 24 6.9 38 40.1 23.9 15.5 B437*3A4398M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","4700","64.3","118.2","B437*3A4478M6##","ESRtyp 100 Hz 20 C mOhm","20","ESRtyp 300 Hz 60 C mOhm","5.8","ESRtyp 100 Hz 20 C mOhm=20; ESRtyp 300 Hz 60 C mOhm=5.8","Zmax 10 kHz 20 C mOhm","32","Zmax 10 kHz 20 C mOhm=32","IAC,max 100 Hz 60 C A","45.2","IAC,max 100 Hz 85 C A","27.1","IAC,R 100 Hz 105 C A","17.6","IAC,max 100 Hz 60 C A=45.2; IAC,max 100 Hz 85 C A=27.1; IAC,R 100 Hz 105 C A=17.6","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","20;5.8;32;45.2;27.1;17.6","4700 64.3 x 118.2 20 5.8 32 45.2 27.1 17.6 B437*3A4478M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","4700","76.9","96.7","B437*3B4478M6##","ESRtyp 100 Hz 20 C mOhm","20","ESRtyp 300 Hz 60 C mOhm","5.5","ESRtyp 100 Hz 20 C mOhm=20; ESRtyp 300 Hz 60 C mOhm=5.5","Zmax 10 kHz 20 C mOhm","32","Zmax 10 kHz 20 C mOhm=32","IAC,max 100 Hz 60 C A","50.0","IAC,max 100 Hz 85 C A","29.3","IAC,R 100 Hz 105 C A","19.0","IAC,max 100 Hz 60 C A=50.0; IAC,max 100 Hz 85 C A=29.3; IAC,R 100 Hz 105 C A=19.0","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","20;5.5;32;50.0;29.3;19.0","4700 76.9 x 96.7 20 5.5 32 50.0 29.3 19.0 B437*3B4478M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","5600","64.3","143.2","B437*3A4568M6##","ESRtyp 100 Hz 20 C mOhm","17","ESRtyp 300 Hz 60 C mOhm","4.9","ESRtyp 100 Hz 20 C mOhm=17; ESRtyp 300 Hz 60 C mOhm=4.9","Zmax 10 kHz 20 C mOhm","28","Zmax 10 kHz 20 C mOhm=28","IAC,max 100 Hz 60 C A","50.9","IAC,max 100 Hz 85 C A","30.7","IAC,R 100 Hz 105 C A","19.9","IAC,max 100 Hz 60 C A=50.9; IAC,max 100 Hz 85 C A=30.7; IAC,R 100 Hz 105 C A=19.9","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","17;4.9;28;50.9;30.7;19.9","5600 64.3 x 143.2 17 4.9 28 50.9 30.7 19.9 B437*3A4568M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","5600","76.9","118.2","B437*3B4568M6##","ESRtyp 100 Hz 20 C mOhm","17","ESRtyp 300 Hz 60 C mOhm","4.6","ESRtyp 100 Hz 20 C mOhm=17; ESRtyp 300 Hz 60 C mOhm=4.6","Zmax 10 kHz 20 C mOhm","26","Zmax 10 kHz 20 C mOhm=26","IAC,max 100 Hz 60 C A","55.6","IAC,max 100 Hz 85 C A","32.7","IAC,R 100 Hz 105 C A","21.3","IAC,max 100 Hz 60 C A=55.6; IAC,max 100 Hz 85 C A=32.7; IAC,R 100 Hz 105 C A=21.3","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","17;4.6;26;55.6;32.7;21.3","5600 76.9 x 118.2 17 4.6 26 55.6 32.7 21.3 B437*3B4568M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","5600","90.0","97.0","B437*3C4568M6##","ESRtyp 100 Hz 20 C mOhm","17","ESRtyp 300 Hz 60 C mOhm","4.9","ESRtyp 100 Hz 20 C mOhm=17; ESRtyp 300 Hz 60 C mOhm=4.9","Zmax 10 kHz 20 C mOhm","26","Zmax 10 kHz 20 C mOhm=26","IAC,max 100 Hz 60 C A","56.9","IAC,max 100 Hz 85 C A","34.1","IAC,R 100 Hz 105 C A","22.1","IAC,max 100 Hz 60 C A=56.9; IAC,max 100 Hz 85 C A=34.1; IAC,R 100 Hz 105 C A=22.1","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","17;4.9;26;56.9;34.1;22.1","5600 90.0 x 97.0 17 4.9 26 56.9 34.1 22.1 B437*3C4568M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","6800","76.9","130.7","B437*3A4688M6##","ESRtyp 100 Hz 20 C mOhm","14","ESRtyp 300 Hz 60 C mOhm","3.9","ESRtyp 100 Hz 20 C mOhm=14; ESRtyp 300 Hz 60 C mOhm=3.9","Zmax 10 kHz 20 C mOhm","22","Zmax 10 kHz 20 C mOhm=22","IAC,max 100 Hz 60 C A","62.7","IAC,max 100 Hz 85 C A","37.2","IAC,R 100 Hz 105 C A","24.2","IAC,max 100 Hz 60 C A=62.7; IAC,max 100 Hz 85 C A=37.2; IAC,R 100 Hz 105 C A=24.2","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","14;3.9;22;62.7;37.2;24.2","6800 76.9 x 130.7 14 3.9 22 62.7 37.2 24.2 B437*3A4688M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","6800","90.0","120.0","B437*3B4688M6##","ESRtyp 100 Hz 20 C mOhm","14","ESRtyp 300 Hz 60 C mOhm","4.0","ESRtyp 100 Hz 20 C mOhm=14; ESRtyp 300 Hz 60 C mOhm=4.0","Zmax 10 kHz 20 C mOhm","22","Zmax 10 kHz 20 C mOhm=22","IAC,max 100 Hz 60 C A","63.8","IAC,max 100 Hz 85 C A","38.3","IAC,R 100 Hz 105 C A","25.6","IAC,max 100 Hz 60 C A=63.8; IAC,max 100 Hz 85 C A=38.3; IAC,R 100 Hz 105 C A=25.6","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","14;4.0;22;63.8;38.3;25.6","6800 90.0 x 120.0 14 4.0 22 63.8 38.3 25.6 B437*3B4688M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","8200","76.9","143.2","B437*3A4828M6##","ESRtyp 100 Hz 20 C mOhm","12","ESRtyp 300 Hz 60 C mOhm","3.3","ESRtyp 100 Hz 20 C mOhm=12; ESRtyp 300 Hz 60 C mOhm=3.3","Zmax 10 kHz 20 C mOhm","18","Zmax 10 kHz 20 C mOhm=18","IAC,max 100 Hz 60 C A","70.7","IAC,max 100 Hz 85 C A","42.2","IAC,R 100 Hz 105 C A","27.4","IAC,max 100 Hz 60 C A=70.7; IAC,max 100 Hz 85 C A=42.2; IAC,R 100 Hz 105 C A=27.4","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","12;3.3;18;70.7;42.2;27.4","8200 76.9 x 143.2 12 3.3 18 70.7 42.2 27.4 B437*3A4828M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","8200","90.0","120.0","B437*3B4828M6##","ESRtyp 100 Hz 20 C mOhm","12","ESRtyp 300 Hz 60 C mOhm","3.5","ESRtyp 100 Hz 20 C mOhm=12; ESRtyp 300 Hz 60 C mOhm=3.5","Zmax 10 kHz 20 C mOhm","19","Zmax 10 kHz 20 C mOhm=19","IAC,max 100 Hz 60 C A","70.5","IAC,max 100 Hz 85 C A","42.9","IAC,R 100 Hz 105 C A","28.6","IAC,max 100 Hz 60 C A=70.5; IAC,max 100 Hz 85 C A=42.9; IAC,R 100 Hz 105 C A=28.6","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","12;3.5;19;70.5;42.9;28.6","8200 90.0 x 120.0 12 3.5 19 70.5 42.9 28.6 B437*3B4828M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","10000","76.9","168.7","B437*3A4109M6##","ESRtyp 100 Hz 20 C mOhm","9.6","ESRtyp 300 Hz 60 C mOhm","2.7","ESRtyp 100 Hz 20 C mOhm=9.6; ESRtyp 300 Hz 60 C mOhm=2.7","Zmax 10 kHz 20 C mOhm","15","Zmax 10 kHz 20 C mOhm=15","IAC,max 100 Hz 60 C A","80.3","IAC,max 100 Hz 85 C A","48.4","IAC,R 100 Hz 105 C A","32.3","IAC,max 100 Hz 60 C A=80.3; IAC,max 100 Hz 85 C A=48.4; IAC,R 100 Hz 105 C A=32.3","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","9.6;2.7;15;80.3;48.4;32.3","10000 76.9 x 168.7 9.6 2.7 15 80.3 48.4 32.3 B437*3A4109M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","10000","90.0","144.5","B437*3B4109M6##","ESRtyp 100 Hz 20 C mOhm","9.7","ESRtyp 300 Hz 60 C mOhm","2.9","ESRtyp 100 Hz 20 C mOhm=9.7; ESRtyp 300 Hz 60 C mOhm=2.9","Zmax 10 kHz 20 C mOhm","16","Zmax 10 kHz 20 C mOhm=16","IAC,max 100 Hz 60 C A","79.3","IAC,max 100 Hz 85 C A","48.5","IAC,R 100 Hz 105 C A","32.4","IAC,max 100 Hz 60 C A=79.3; IAC,max 100 Hz 85 C A=48.5; IAC,R 100 Hz 105 C A=32.4","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","9.7;2.9;16;79.3;48.5;32.4","10000 90.0 x 144.5 9.7 2.9 16 79.3 48.5 32.4 B437*3B4109M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","12000","76.9","220.7","B437*3A4129M6##","ESRtyp 100 Hz 20 C mOhm","8.0","ESRtyp 300 Hz 60 C mOhm","2.3","ESRtyp 100 Hz 20 C mOhm=8.0; ESRtyp 300 Hz 60 C mOhm=2.3","Zmax 10 kHz 20 C mOhm","13","Zmax 10 kHz 20 C mOhm=13","IAC,max 100 Hz 60 C A","90.3","IAC,max 100 Hz 85 C A","54.6","IAC,R 100 Hz 105 C A","36.5","IAC,max 100 Hz 60 C A=90.3; IAC,max 100 Hz 85 C A=54.6; IAC,R 100 Hz 105 C A=36.5","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","8.0;2.3;13;90.3;54.6;36.5","12000 76.9 x 220.7 8.0 2.3 13 90.3 54.6 36.5 B437*3A4129M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","12000","90.0","170.0","B437*3B4129M6##","ESRtyp 100 Hz 20 C mOhm","8.1","ESRtyp 300 Hz 60 C mOhm","2.4","ESRtyp 100 Hz 20 C mOhm=8.1; ESRtyp 300 Hz 60 C mOhm=2.4","Zmax 10 kHz 20 C mOhm","13","Zmax 10 kHz 20 C mOhm=13","IAC,max 100 Hz 60 C A","88.1","IAC,max 100 Hz 85 C A","54.3","IAC,R 100 Hz 105 C A","36.3","IAC,max 100 Hz 60 C A=88.1; IAC,max 100 Hz 85 C A=54.3; IAC,R 100 Hz 105 C A=36.3","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","8.1;2.4;13;88.1;54.3;36.3","12000 90.0 x 170.0 8.1 2.4 13 88.1 54.3 36.3 B437*3B4129M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","15000","90.0","197.0","B437*3A4159M6##","ESRtyp 100 Hz 20 C mOhm","6.6","ESRtyp 300 Hz 60 C mOhm","2.0","ESRtyp 100 Hz 20 C mOhm=6.6; ESRtyp 300 Hz 60 C mOhm=2.0","Zmax 10 kHz 20 C mOhm","11","Zmax 10 kHz 20 C mOhm=11","IAC,max 100 Hz 60 C A","100","IAC,max 100 Hz 85 C A","62.8","IAC,R 100 Hz 105 C A","42.0","IAC,max 100 Hz 60 C A=100; IAC,max 100 Hz 85 C A=62.8; IAC,R 100 Hz 105 C A=42.0","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","6.6;2.0;11;100;62.8;42.0","15000 90.0 x 197.0 6.6 2.0 11 100 62.8 42.0 B437*3A4159M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","350","18000","90.0","221.0","B437*3A4189M6##","ESRtyp 100 Hz 20 C mOhm","5.5","ESRtyp 300 Hz 60 C mOhm","1.8","ESRtyp 100 Hz 20 C mOhm=5.5; ESRtyp 300 Hz 60 C mOhm=1.8","Zmax 10 kHz 20 C mOhm","9.4","Zmax 10 kHz 20 C mOhm=9.4","IAC,max 100 Hz 60 C A","100","IAC,max 100 Hz 85 C A","71.1","IAC,R 100 Hz 105 C A","47.5","IAC,max 100 Hz 60 C A=100; IAC,max 100 Hz 85 C A=71.1; IAC,R 100 Hz 105 C A=47.5","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","5.5;1.8;9.4;100;71.1;47.5","18000 90.0 x 221.0 5.5 1.8 9.4 100 71.1 47.5 B437*3A4189M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","400","2700","64.3","96.7","B437*3A9278M6##","ESRtyp 100 Hz 20 C mOhm","34","ESRtyp 300 Hz 60 C mOhm","9.3","ESRtyp 100 Hz 20 C mOhm=34; ESRtyp 300 Hz 60 C mOhm=9.3","Zmax 10 kHz 20 C mOhm","55","Zmax 10 kHz 20 C mOhm=55","IAC,max 100 Hz 60 C A","33.4","IAC,max 100 Hz 85 C A","19.5","IAC,R 100 Hz 105 C A","12.7","IAC,max 100 Hz 60 C A=33.4; IAC,max 100 Hz 85 C A=19.5; IAC,R 100 Hz 105 C A=12.7","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","34;9.3;55;33.4;19.5;12.7","2700 64.3 x 96.7 34 9.3 55 33.4 19.5 12.7 B437*3A9278M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","400","3300","64.3","105.7","B437*3A9338M6##","ESRtyp 100 Hz 20 C mOhm","28","ESRtyp 300 Hz 60 C mOhm","7.8","ESRtyp 100 Hz 20 C mOhm=28; ESRtyp 300 Hz 60 C mOhm=7.8","Zmax 10 kHz 20 C mOhm","45","Zmax 10 kHz 20 C mOhm=45","IAC,max 100 Hz 60 C A","37.9","IAC,max 100 Hz 85 C A","22.2","IAC,R 100 Hz 105 C A","14.4","IAC,max 100 Hz 60 C A=37.9; IAC,max 100 Hz 85 C A=22.2; IAC,R 100 Hz 105 C A=14.4","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","28;7.8;45;37.9;22.2;14.4","3300 64.3 x 105.7 28 7.8 45 37.9 22.2 14.4 B437*3A9338M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","400","3300","76.9","96.7","B437*3B9338M6##","ESRtyp 100 Hz 20 C mOhm","28","ESRtyp 300 Hz 60 C mOhm","7.3","ESRtyp 100 Hz 20 C mOhm=28; ESRtyp 300 Hz 60 C mOhm=7.3","Zmax 10 kHz 20 C mOhm","45","Zmax 10 kHz 20 C mOhm=45","IAC,max 100 Hz 60 C A","42.0","IAC,max 100 Hz 85 C A","24.2","IAC,R 100 Hz 105 C A","15.7","IAC,max 100 Hz 60 C A=42.0; IAC,max 100 Hz 85 C A=24.2; IAC,R 100 Hz 105 C A=15.7","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","28;7.3;45;42.0;24.2;15.7","3300 76.9 x 96.7 28 7.3 45 42.0 24.2 15.7 B437*3B9338M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","400","3900","64.3","130.7","B437*3A9398M6##","ESRtyp 100 Hz 20 C mOhm","24","ESRtyp 300 Hz 60 C mOhm","6.5","ESRtyp 100 Hz 20 C mOhm=24; ESRtyp 300 Hz 60 C mOhm=6.5","Zmax 10 kHz 20 C mOhm","36","Zmax 10 kHz 20 C mOhm=36","IAC,max 100 Hz 60 C A","42.4","IAC,max 100 Hz 85 C A","24.9","IAC,R 100 Hz 105 C A","16.2","IAC,max 100 Hz 60 C A=42.4; IAC,max 100 Hz 85 C A=24.9; IAC,R 100 Hz 105 C A=16.2","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","24;6.5;36;42.4;24.9;16.2","3900 64.3 x 130.7 24 6.5 36 42.4 24.9 16.2 B437*3A9398M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","400","3900","76.9","105.7","B437*3B9398M6##","ESRtyp 100 Hz 20 C mOhm","24","ESRtyp 300 Hz 60 C mOhm","6.2","ESRtyp 100 Hz 20 C mOhm=24; ESRtyp 300 Hz 60 C mOhm=6.2","Zmax 10 kHz 20 C mOhm","36","Zmax 10 kHz 20 C mOhm=36","IAC,max 100 Hz 60 C A","46.4","IAC,max 100 Hz 85 C A","26.8","IAC,R 100 Hz 105 C A","17.4","IAC,max 100 Hz 60 C A=46.4; IAC,max 100 Hz 85 C A=26.8; IAC,R 100 Hz 105 C A=17.4","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","24;6.2;36;46.4;26.8;17.4","3900 76.9 x 105.7 24 6.2 36 46.4 26.8 17.4 B437*3B9398M6##","parsed",""
"B43743_B43763.pdf","B43743/B43763","400","4700","64.3","143.2","B437*3A9478M6##","ESRtyp 100 Hz 20 C mOhm","20","ESRtyp 300 Hz 60 C mOhm","5.6","ESRtyp 100 Hz 20 C mOhm=20; ESRtyp 300 Hz 60 C mOhm=5.6","Zmax 10 kHz 20 C mOhm","30","Zmax 10 kHz 20 C mOhm=30","IAC,max 100 Hz 60 C A","48.0","IAC,max 100 Hz 85 C A","28.4","IAC,R 100 Hz 105 C A","18.5","IAC,max 100 Hz 60 C A=48.0; IAC,max 100 Hz 85 C A=28.4; IAC,R 100 Hz 105 C A=18.5","CR Case ESRtyp ESRtyp Zmax IAC,max IAC,max IAC,R Ordering code | 100 Hz dimensions 100 Hz 300 Hz 10 kHz 300 Hz 100 Hz 100 Hz (composition see | 20 C dxl 20 C 60 C 20 C 60 C 85 C 105 C below) | uF mm mOhm mOhm mOhm A A A","20;5.6;30;48.0;28.4;18.5","4700 64.3 x 143.2 20 5.6 30 48.0 28.4 18.5 B437*3A9478M6##","parsed",""
