path,source_exists,target_exists,source_size_bytes,target_size_bytes,source_sha256,target_sha256,same_content,runtime_scope,source_prohibited_terms,target_prohibited_terms,classification,reason
reports/openmagnetics_step21_canary_roles_20260729.json,True,False,6194,,c07a1a22be89effac85a896f8fe97c6afdb8b984b82795aef0fdcbcba2067551,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step21_canary_summary_20260729.json,True,False,488636,,8d272c421189aa2c94fd723d8b851afc0a57644e5967f71a029a15edd5b32c24,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step21_plecs_baseline_authority.json,True,False,288,,f8f228f0e5fc8754267d882c3e91e94f295532ee0cb484a54a67c1946f94bbcb,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step21_projection_audit_20260729.json,True,False,464232,,55708668252c45cb067d53a43d1349c7496f3f80aa1467865002fab437a1269e,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step21_promotion_gate_20260729.json,True,False,17215,,b4f4c3549c4a36f4c5a4468fd65264ca4a2c50d16bdab213c3395db20de48641,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step21_rollback_audit_20260729.json,True,False,392,,a611773e2acb72b79390f74497eea9c56e243b0500ab0ab689ba0449f4ce2ba3,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step21_shadow_roles_20260729.json,True,False,4754,,c96244f3b8ebad4bc9f08bcdb6300322e0f05c2a10682ad25b6947f88f6c48fa,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step21_shadow_summary_20260729.json,True,False,480745,,3206a8e965694edc9af95861036379d5844b1a1088747a75e0500a0ada604dad,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step21_topology_baseline_authority.json,True,False,249,,e8550d4ec54432be5ddb0a70f038ce8d567ae9f222f009da0b4d82e0d3447339,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step22_final_authority_20260730.json,True,False,3831,,ba7414415e0eede876e28f0f67661302e6549e8553e2657a174b1aa9ce1a7b14,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step22_fixed_v2_cache_audit_20260729.json,True,False,1901,,dc0224b2eef7035371357fbcbe0db78cdcfc969e74af8577118c74292518d3a8,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step22_production_roles_20260729.json,True,False,28293,,5dc8833dd53ef6ffe1efd1d3814fb38584193f00aca054cbcd1b5c9f00211da1,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step22_production_summary_20260729.json,True,False,510041,,188072a778cb2e9d907a9988664a342cbd7f49eebeb7124755468173bfee35c5,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step22_projection_audit_20260729.json,True,False,464232,,55708668252c45cb067d53a43d1349c7496f3f80aa1467865002fab437a1269e,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step22_rollback_audit_20260729.json,True,False,396,,3759676e1e285a4cb2bb669476fd9f0b21e401b8dfabb4f8da029ba133ae410d,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step22_v2_change_classification_20260730.json,True,False,1966,,94ed60b376e31f457e8b3e8100ab647d81a01bb38b17ad376bca7c88bee7433b,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step22_v2_only_promotion_gate_20260729.json,True,False,16510,,03cded8be9c142f5e9d32ce12493e2c7017c03bb4e2f4db1fd18dda492686067,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step22_v2_production_activation_20260730.json,True,False,19409,,7815f7f9c3278f79d14364c4fc3327d779c2045ea649ed6ea65db282846a40c3,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step22_v2_rollback_audit_20260730.json,True,False,823,,24edd014d8e35beb099276b17e849a747f00b17f575812c5a720ff783f00425c,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step22e_promotion_gate_20260730.json,True,False,17102,,b6f56797720d05102a69addf2c0ccd10a5d2c0a5ca2e7adf20ba1157dceb3a1a,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step22e_regression_audit_20260730.json,True,False,7600,,bda5d5b71967151f07f185448d30642f1b379f822a096e9cb3c907b939092e3e,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step23_production_validation_20260730.json,True,False,5390,,40af85e743799344fc011bd19ef88ecd23ec9ec4c04af36518905b73e8f959d5,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step23a_authority_audit_20260730.json,True,False,7337,,32c36ab6795682924177ed58b008ca68314622ed0b5a5ff9ae86f5f6a4496a55,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step23b_smoke_matrix_20260730.json,True,False,17204,,ec30d8b45585e3a0a030dc8887e5941fa29f84d783e04e005d295ad02581be37,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step23b_smoke_matrix_second_20260730.json,True,False,17204,,764a48f587eba034e58818325f5cbf05bb329b5f5cd07e01a3ceca49377d69df,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step23c_seven_role_recheck_20260730.json,True,False,292189,,7a321ea2f3fc53d4572563483169646c431e8be96d972cb133ffd995541af18d,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step23c_seven_role_recheck_second_20260730.json,True,False,292189,,7a321ea2f3fc53d4572563483169646c431e8be96d972cb133ffd995541af18d,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step23d_result_provenance_audit_20260730.json,True,False,5861,,17b2b5783b014ddd14e3c73f2361ac6e44eb225bd25e54aefb7d02ee28ef7b21,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step23d_result_provenance_audit_second_20260730.json,True,False,5861,,17b2b5783b014ddd14e3c73f2361ac6e44eb225bd25e54aefb7d02ee28ef7b21,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step23e_physics_units_thermal_audit_20260730.json,True,False,17226,,342894bb8ded236d8ea182c3b94a97971fa46515cc76f47fce3c1be4244c4292,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step23e_physics_units_thermal_audit_second_20260730.json,True,False,17226,,342894bb8ded236d8ea182c3b94a97971fa46515cc76f47fce3c1be4244c4292,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step23f_runtime_monitoring_20260730.json,True,False,889,,2581f82759cd7b53b45f774df48844d315955f2af1e5975593e322934a9dfafc,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step23f_runtime_monitoring_second_20260730.json,True,False,889,,2581f82759cd7b53b45f774df48844d315955f2af1e5975593e322934a9dfafc,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step23g_determinism_20260730.json,True,False,1879,,fa9fac20af9f4bc0917a26a090ce82d99bc95af11ed3ed60cc309a24c8ba9855,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step23h_rollback_drill_20260730.json,True,False,14001,,040ab64405059f9d3bba720c4246acdeec817fcea18904fcf06a91cf5b4597f8,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24a_production_baseline_20260731.json,True,False,16551,,1cbb00f1bec752f3f99158707832c71bf6c0bdee745128fcb7eea311b3b22cee,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24a_regression_observations_20260731.json,True,False,5225,,30d2d64e8aef8355ee808ffc4aba4441b247e9025be11566b8aa7aaf12f90027,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24b_buck_boost_frontier_20260731.json,True,False,20470,,a58b2c1faaa57407a6eca9bbc7043010e9f2bbf5970a5c50d8478ee799b31214,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24b_buck_boost_frontier_second_20260731.json,True,False,20470,,a58b2c1faaa57407a6eca9bbc7043010e9f2bbf5970a5c50d8478ee799b31214,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24c_llc_runtime_20260731.json,True,False,3728,,6b5923fca475ae072f303098e76050984389e599f2aea79752f211b6783d3147,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24d_provenance_thermal_20260731.json,True,False,8255,,a1eb65055d64d756468003c1f3a74e1d20d783a57f28a6abc7330c2bf6e21cf7,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24d_provenance_thermal_final_20260731.json,True,False,8128,,e488ed64116027deeb458b6131a87e692f663521a6a49f7747b2a1fbff13ed6e,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24d_step23c_roles_20260731.json,True,False,293469,,1c88a7acad3864e813506f36032231b557eb284e9169c68a44a79a0321c3e7aa,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24d_step23c_roles_final_20260731.json,True,False,293480,,a1f1e2fb9c7f155ea55171dd250ea439c65c2a5335862ba6f9056801149aee21,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24d_step23d_20260731.json,True,False,4696,,595753aae0257652226f5a8fbe0987d61552dff2d9cf468047cc38744b5c7efd,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24d_step23d_final_20260731.json,True,False,4696,,c1e8b83c679fd17cec4cc77c15878f9761d78edf245a23c2014bd3fd67b5d3fc,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24d_step23e_20260731.json,True,False,21504,,3c954aa23fc08aa9598f11e6d11c2478ebe09324dd45ff8f607525a10571f02d,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24d_step23e_final_20260731.json,True,False,21537,,57c905301365c493dbbc19749a2b64467a766cd0f5fef1c1c955b92958426da9,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24d_step23f_20260731.json,True,False,895,,b104862e56231eb15d01630f3882095e08ca3955d05ac91909986063ca2f0ffe,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24d_step23f_final_20260731.json,True,False,895,,b104862e56231eb15d01630f3882095e08ca3955d05ac91909986063ca2f0ffe,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24e_production_health_20260731.json,True,False,3889,,cd31f061de41a766c6d18eeb2cbda3ece605540593b1290aac7d00bb3f6b1cde,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24f_production_health_20260731.json,True,False,3889,,cd31f061de41a766c6d18eeb2cbda3ece605540593b1290aac7d00bb3f6b1cde,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24f_step23d_20260731.json,True,False,4696,,c1e8b83c679fd17cec4cc77c15878f9761d78edf245a23c2014bd3fd67b5d3fc,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24f_step23e_20260731.json,True,False,21537,,57c905301365c493dbbc19749a2b64467a766cd0f5fef1c1c955b92958426da9,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24f_step23f_first_20260731.json,True,False,895,,b104862e56231eb15d01630f3882095e08ca3955d05ac91909986063ca2f0ffe,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24f_step23f_second_20260731.json,True,False,895,,b104862e56231eb15d01630f3882095e08ca3955d05ac91909986063ca2f0ffe,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24f_step23g_20260731.json,True,False,1879,,cac738718a206c35028bbde3363bec594295358c9607340b155d7e85ed39d191,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24f_step23h_20260731.json,True,False,14279,,f0c26c5def04e23143d2a795558125f07ac2cf6b0c405a8b23c2d3aed38032a1,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step24f_step23i_final_20260731.json,True,False,5390,,ee396ee2904ff470c872c8214d37b73268a376895f346d29b2032debb1198a76,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step3_local_411_audit_20260725.json,True,False,27813,,abbd6aebd0aaf721559682a50faeeaa7dfe8570450c32dc097ab210ce79ee6ed,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step3_mas_e3_457_audit_20260725.json,True,False,27992,,3bb9cac906ef1d2560dd98ad4770cde35865ce5b18a5cbc34efc56dc8d59f964,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step3_measured_fixture_audit_20260725.json,True,False,1059,,175f15a7ea0a0907a9c27f00e5aa9a4b2f61f827fb51f8f5e754077567d0f852,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step4_local_components_audit_20260725.json,True,False,23386,,5a1249a8e4b6531eb5ab304aabf6f60428df5d7d9af4b4897429ac4821f56c15,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step4_mas_e3_components_audit_20260725.json,True,False,23361,,0f11ad947176414bde1d96e60a53df0a250d7f39acfa05ed3206ad94aedaebbd,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step5_excitation_audit_20260725.json,True,False,16667,,2d3d56145e9bab1a8ca12696132fe35ddba649524dde08e7f173bae74821d153,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step6_core_loss_kernel_audit_20260725.json,True,False,1505,,5fcf6cb85742d4bf79dad49dd57ed42d3ba628b92d888dd5aa32d5215b807835,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step7_loss_factor_audit_20260726.json,True,False,446997,,3c3897e09c158639d0a93fab4bf65ff37b9c54d171b1aeda76e9871d907df569,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step7_magnetec_audit_20260726.json,True,False,55668,,fd85fc6948723a89ae725702ea591a8217474594edfd2363010faa93ba0822a9,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step7_mkf_comparison_audit_20260726.json,True,False,1726,,cae26d51588576515ffc991a361e090215928c75572927dca13802946c1e50fe,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
reports/openmagnetics_step7_model_coverage_audit_20260726.json,True,False,200219,,4dcab94dcd5e1d12d3e9adf7387bc3f3716fc507ed23389b34ff2ce5b61980b6,,False,False,,,exclude_generated,"Generated output, evidence, cache, or comparison artifact."
